Season,Team,win_percentage,Date,G#,Week,Game time,Rk,Spread...4,Over/Under...5,Temperature,Day,Location,Opp,Result,Spread...13,vs. Line,Over/Under...15,OU Result,after_bye
2024,IND,0.462,2024-12-01,13,13,early,6,-2.5,42.5,36,Sun,away,NWE,W 25-24,-2.5,did not cover,42.5,over,0
2024,IND,0.462,2024-11-24,12,12,early,30,7.5,50,51,Sun,home,DET,L 6-24,7.5,did not cover,50,under,0
2024,IND,0.462,2024-11-17,11,11,early,55,4,43.5,62,Sun,away,NYJ,W 28-27,4,covered,43.5,over,0
2024,IND,0.462,2024-11-10,10,10,early,79,4,46.5,63,Sun,home,BUF,L 20-30,4,did not cover,46.5,over,0
2024,IND,0.462,2024-10-27,8,8,early,136,5,45.5,82,Sun,away,HOU,L 20-23,5,covered,45.5,under,0
2024,IND,0.462,2024-10-20,7,7,early,168,-3,43.5,68,Sun,home,MIA,W 16-10,-3,covered,43.5,under,0
2024,IND,0.462,2024-10-13,6,6,early,192,2.5,43,80,Sun,away,TEN,W 20-17,2.5,covered,43,under,0
2024,IND,0.462,2024-10-06,5,5,early,216,3,45,74,Sun,away,JAX,L 34-37,3,push,45,over,0
2024,IND,0.462,2024-09-29,4,4,early,247,1,40.5,70,Sun,home,PIT,W 27-24,1,covered,40.5,over,0
2024,IND,0.462,2024-09-22,3,3,early,277,-1,43.5,75,Sun,home,CHI,W 21-16,-1,covered,43.5,under,0
2024,IND,0.462,2024-09-15,2,2,early,307,-2.5,40.5,85,Sun,away,GNB,L 10-16,-2.5,did not cover,40.5,under,0
2024,IND,0.462,2024-09-08,1,1,early,341,2.5,48.5,63,Sun,home,HOU,L 27-29,2.5,covered,48.5,over,0
2024,IND,0.462,2024-11-03,9,9,night,107,5.5,47,47,Sun,away,MIN,L 13-21,5.5,did not cover,47,under,0
2024,DAL,0.417,2024-11-24,11,12,early,31,10.5,45,55,Sun,away,WAS,W 34-26,10.5,covered,45,over,0
2024,DAL,0.417,2024-11-03,8,9,early,109,3,52,66,Sun,away,ATL,L 21-27,3,did not cover,52,under,0
2024,DAL,0.417,2024-09-15,2,2,early,309,-6,46.5,86,Sun,home,NOR,L 19-44,-6,did not cover,46.5,over,0
2024,DAL,0.417,2024-11-28,12,13,afternoon,22,-3,37.5,49,Thu,home,NYG,W 27-20,-3,covered,37.5,over,0
2024,DAL,0.417,2024-11-10,9,10,afternoon,81,7.5,43.5,78,Sun,home,PHI,L 6-34,7.5,did not cover,43.5,under,0
2024,DAL,0.417,2024-10-13,6,6,afternoon,194,3.5,52.5,98,Sun,home,DET,L 9-47,3.5,did not cover,52.5,over,0
2024,DAL,0.417,2024-09-22,3,3,afternoon,279,1,48,94,Sun,home,BAL,L 25-28,1,did not cover,48,over,0
2024,DAL,0.417,2024-09-08,1,1,afternoon,343,2.5,41,68,Sun,away,CLE,W 33-17,2.5,covered,41,over,0
2024,DAL,0.417,2024-11-18,10,11,night,49,7,41,64,Mon,home,HOU,L 10-34,7,did not cover,41,over,0
2024,DAL,0.417,2024-10-27,7,8,night,16,4.5,47,69,Sun,away,SFO,L 24-30,4.5,did not cover,47,over,1
2024,DAL,0.417,2024-10-06,5,5,night,218,2.5,43.5,67,Sun,away,PIT,W 20-17,2.5,covered,43.5,under,0
2024,DAL,0.417,2024-09-26,4,4,night,267,-6,45.5,74,Thu,away,NYG,W 20-15,-6,did not cover,45.5,under,0
2024,MIA,0.417,2024-11-24,11,12,early,37,-7,46,77,Sun,home,NWE,W 34-15,-7,covered,46,over,0
2024,MIA,0.417,2024-11-17,10,11,early,60,-7.5,43.5,80,Sun,home,LVR,W 34-19,-7.5,covered,43.5,over,0
2024,MIA,0.417,2024-11-03,8,9,early,114,6,49.5,54,Sun,away,BUF,L 27-30,6,covered,49.5,over,0
2024,MIA,0.417,2024-10-27,7,8,early,144,-4,46,82,Sun,home,ARI,L 27-28,-4,did not cover,46,over,0
2024,MIA,0.417,2024-10-20,6,7,early,18,3,43.5,68,Sun,away,IND,L 10-16,3,did not cover,43.5,under,1
2024,MIA,0.417,2024-10-06,5,5,early,223,-1,35,65,Sun,away,NWE,W 15-10,-1,covered,35,under,0
2024,MIA,0.417,2024-09-08,1,1,early,348,-3.5,49.5,91,Sun,home,JAX,W 20-17,-3.5,did not cover,49.5,under,0
2024,MIA,0.417,2024-09-22,3,3,afternoon,285,4.5,41.5,64,Sun,away,SEA,L 3-24,4.5,did not cover,41.5,under,0
2024,MIA,0.417,2024-11-28,12,13,night,25,3,47.5,27,Thu,away,GNB,L 17-30,3,did not cover,47.5,under,0
2024,MIA,0.417,2024-11-11,9,10,night,73,2.5,49,60,Mon,away,LAR,W 23-15,2.5,covered,49,under,0
2024,MIA,0.417,2024-09-30,4,4,night,238,-2.5,37,86,Mon,home,TEN,L 12-31,-2.5,did not cover,37,over,0
2024,MIA,0.417,2024-09-12,2,2,night,332,-2,49,86,Thu,home,BUF,L 10-31,-2,did not cover,49,under,0
2024,SFO,0.417,2024-11-10,9,10,early,13,-6.5,50.5,85,Sun,away,TAM,W 23-20,-6.5,did not cover,50.5,under,1
2024,SFO,0.417,2024-09-15,2,2,early,328,-4.5,46,82,Sun,away,MIN,L 17-23,-4.5,did not cover,46,under,0
2024,SFO,0.417,2024-11-24,11,12,afternoon,45,5.5,44.5,43,Sun,away,GNB,L 10-38,5.5,did not cover,44.5,over,0
2024,SFO,0.417,2024-11-17,10,11,afternoon,70,-6.5,48,59,Sun,home,SEA,L 17-20,-6.5,did not cover,48,under,0
2024,SFO,0.417,2024-10-20,7,7,afternoon,181,-1.5,47,78,Sun,home,KAN,L 18-28,-1.5,did not cover,47,under,0
2024,SFO,0.417,2024-10-06,5,5,afternoon,233,-7,49,89,Sun,home,ARI,L 23-24,-7,did not cover,49,under,0
2024,SFO,0.417,2024-09-29,4,4,afternoon,264,-10,40.5,71,Sun,home,NWE,W 30-13,-10,covered,40.5,over,0
2024,SFO,0.417,2024-09-22,3,3,afternoon,297,-6.5,43.5,75,Sun,away,LAR,L 24-27,-6.5,did not cover,43.5,over,0
2024,SFO,0.417,2024-12-01,12,13,night,16,6,44.5,28,Sun,away,BUF,L 10-35,6,did not cover,44.5,over,0
2024,SFO,0.417,2024-10-27,8,8,night,154,-4.5,47,69,Sun,home,DAL,W 30-24,-4.5,covered,47,over,0
2024,SFO,0.417,2024-10-10,6,6,night,208,-3.5,49,59,Thu,away,SEA,W 36-24,-3.5,covered,49,over,0
2024,SFO,0.417,2024-09-09,1,1,night,334,-4,43.5,76,Mon,home,NYJ,W 32-19,-4,covered,43.5,over,0
2023,ATL,0.412,2024-01-07,17,18,early,3,3,42,52,Sun,away,NOR,L 17-48,3,did not cover,42,over,0
2023,ATL,0.412,2023-12-31,16,17,early,35,2.5,38,32,Sun,away,CHI,L 17-37,2.5,did not cover,38,over,0
2023,ATL,0.412,2023-12-24,15,16,early,72,-3,45,60,Sun,home,IND,W 29-10,-3,covered,45,under,0
2023,ATL,0.412,2023-12-17,14,15,early,100,-3,33,47,Sun,away,CAR,L 7-9,-3,did not cover,33,under,0
2023,ATL,0.412,2023-12-10,13,14,early,130,-1,41,68,Sun,home,TAM,L 25-29,-1,did not cover,41,over,0
2023,ATL,0.412,2023-12-03,12,13,early,153,-2,33.5,50,Sun,away,NYJ,W 13-8,-2,covered,33.5,under,0
2023,ATL,0.412,2023-11-26,11,12,early,9,1.5,42,72,Sun,home,NOR,W 24-15,1.5,covered,42,under,1
2023,ATL,0.412,2023-11-05,9,9,early,273,-3.5,39.5,70,Sun,home,MIN,L 28-31,-3.5,did not cover,39.5,over,0
2023,ATL,0.412,2023-10-29,8,8,early,299,-2.5,35.5,77,Sun,away,TEN,L 23-28,-2.5,did not cover,35.5,over,0
2023,ATL,0.412,2023-10-22,7,7,early,324,3,37.5,79,Sun,away,TAM,W 16-13,3,covered,37.5,under,0
2023,ATL,0.412,2023-10-15,6,6,early,349,-1.5,41.5,62,Sun,home,WAS,L 16-24,-1.5,did not cover,41.5,under,0
2023,ATL,0.412,2023-10-08,5,5,early,373,-2.5,42,63,Sun,home,HOU,W 21-19,-2.5,did not cover,42,under,0
2023,ATL,0.412,2023-09-24,3,3,early,415,3,47.5,0,Sun,away,DET,L 6-20,3,did not cover,47.5,under,0
2023,ATL,0.412,2023-09-17,2,2,early,445,-3,40.5,69,Sun,home,GNB,W 25-24,-3,did not cover,40.5,over,0
2023,ATL,0.412,2023-09-10,1,1,early,475,-3.5,39.5,72,Sun,home,CAR,W 24-10,-3.5,covered,39.5,under,0
2023,ATL,0.412,2023-11-12,10,10,afternoon,244,-2.5,43.5,0,Sun,away,ARI,L 23-25,-2.5,did not cover,43.5,over,0
2023,CHI,0.412,2023-12-31,16,17,early,44,-2.5,38,32,Sun,home,ATL,W 37-17,-2.5,covered,38,over,0
2023,CHI,0.412,2023-12-17,14,15,early,104,3,38,45,Sun,away,CLE,L 17-20,3,push,38,under,0
2023,CHI,0.412,2023-12-10,13,14,early,8,3,43,36,Sun,home,DET,W 28-13,3,covered,43,under,1
2023,CHI,0.412,2023-11-19,11,11,early,208,8,48,68,Sun,away,DET,L 26-31,8,covered,48,over,0
2023,CHI,0.412,2023-11-05,9,9,early,258,8.5,42.5,72,Sun,away,NOR,L 17-24,8.5,covered,42.5,under,0
2023,CHI,0.412,2023-10-22,7,7,early,311,2.5,38.5,52,Sun,home,LVR,W 30-12,2.5,covered,38.5,over,0
2023,CHI,0.412,2023-10-15,6,6,early,334,3,44.5,53,Sun,home,MIN,L 13-19,3,did not cover,44.5,under,0
2023,CHI,0.412,2023-10-01,4,4,early,384,3,47,80,Sun,home,DEN,L 28-31,3,push,47,over,0
2023,CHI,0.412,2023-09-17,2,2,early,447,2.5,42,89,Sun,away,TAM,L 17-27,2.5,did not cover,42,over,0
2023,CHI,0.412,2024-01-07,17,18,afternoon,12,3,45,34,Sun,away,GNB,L 9-17,3,did not cover,45,under,0
2023,CHI,0.412,2023-12-24,15,16,afternoon,76,-4,43,52,Sun,home,ARI,W 27-16,-4,covered,43,push,0
2023,CHI,0.412,2023-09-10,1,1,afternoon,477,-1.5,41.5,75,Sun,home,GNB,L 20-38,-1.5,did not cover,41.5,over,0
2023,CHI,0.412,2023-11-27,12,12,night,177,3,44,16,Mon,away,MIN,W 12-10,3,covered,44,under,0
2023,CHI,0.412,2023-11-09,10,10,night,251,-3.5,38.5,51,Thu,home,CAR,W 16-13,-3.5,did not cover,38.5,under,0
2023,CHI,0.412,2023-10-29,8,8,night,285,10.5,45.5,76,Sun,away,LAC,L 13-30,10.5,did not cover,45.5,under,0
2023,CHI,0.412,2023-10-05,5,5,night,379,6,44.5,70,Thu,away,WAS,W 40-20,6,covered,44.5,over,0
2023,MIN,0.412,2024-01-07,17,18,early,8,3.5,46,34,Sun,away,DET,L 20-30,3.5,did not cover,46,over,0
2023,MIN,0.412,2023-12-24,15,16,early,89,3,47.5,54,Sun,home,DET,L 24-30,3,did not cover,47.5,over,0
2023,MIN,0.412,2023-12-16,14,15,early,122,3,41,53,Sat,away,CIN,L 24-27 (OT),3,push,41,over,0
2023,MIN,0.412,2023-11-12,10,10,early,245,2.5,40.5,51,Sun,home,NOR,W 27-19,2.5,covered,40.5,over,0
2023,MIN,0.412,2023-11-05,9,9,early,274,3.5,39.5,70,Sun,away,ATL,W 31-28,3.5,covered,39.5,over,0
2023,MIN,0.412,2023-10-29,8,8,early,300,-1.5,41.5,39,Sun,away,GNB,W 24-10,-1.5,covered,41.5,under,0
2023,MIN,0.412,2023-10-15,6,6,early,350,-3,44.5,53,Sun,away,CHI,W 19-13,-3,covered,44.5,under,0
2023,MIN,0.412,2023-09-24,3,3,early,428,-1,53,67,Sun,home,LAC,L 24-28,-1,did not cover,53,under,0
2023,MIN,0.412,2023-09-10,1,1,early,488,-4.5,45.5,67,Sun,home,TAM,L 17-20,-4.5,did not cover,45.5,under,0
2023,MIN,0.412,2023-12-10,13,14,afternoon,4,-3,40,54,Sun,away,LVR,W 3-0,-3,push,40,under,1
2023,MIN,0.412,2023-10-08,5,5,afternoon,374,3.5,52.5,58,Sun,home,KAN,L 20-27,3.5,did not cover,52.5,under,0
2023,MIN,0.412,2023-12-31,16,17,night,48,-1.5,43,23,Sun,home,GNB,L 10-33,-1.5,did not cover,43,push,0
2023,MIN,0.412,2023-11-27,12,12,night,178,-3,44,16,Mon,home,CHI,L 10-12,-3,did not cover,44,under,0
2023,MIN,0.412,2023-11-19,11,11,night,221,3,41,53,Sun,away,DEN,L 20-21,3,covered,41,push,0
2023,MIN,0.412,2023-10-23,7,7,night,308,7,44,60,Mon,home,SFO,W 22-17,7,covered,44,under,0
2023,MIN,0.412,2023-09-14,2,2,night,471,6,49,72,Thu,away,PHI,L 28-34,6,push,49,over,0
2023,NYJ,0.412,2024-01-07,17,18,early,9,1.5,29.5,33,Sun,away,NWE,W 17-3,1.5,covered,29.5,under,0
2023,NYJ,0.412,2023-12-24,15,16,early,90,-3,37.5,45,Sun,home,WAS,W 30-28,-3,did not cover,37.5,over,0
2023,NYJ,0.412,2023-12-17,14,15,early,101,9,36.5,76,Sun,away,MIA,L 0-30,9,did not cover,36.5,under,0
2023,NYJ,0.412,2023-12-10,13,14,early,136,3.5,33,58,Sun,home,HOU,W 30-6,3.5,covered,33,over,0
2023,NYJ,0.412,2023-12-03,12,13,early,167,2,33.5,50,Sun,home,ATL,L 8-13,2,did not cover,33.5,under,0
2023,NYJ,0.412,2023-10-29,7,8,early,24,-3.5,34.5,52,Sun,away,NYG,W 13-10 (OT),-3.5,did not cover,34.5,under,1
2023,NYJ,0.412,2023-09-24,3,3,early,431,2.5,35.5,64,Sun,home,NWE,L 10-15,2.5,did not cover,35.5,under,0
2023,NYJ,0.412,2023-11-24,11,12,afternoon,198,9.5,40.5,48,Fri,home,MIA,L 13-34,9.5,did not cover,40.5,over,0
2023,NYJ,0.412,2023-11-19,10,11,afternoon,216,7.5,39,40,Sun,away,BUF,L 6-32,7.5,did not cover,39,under,0
2023,NYJ,0.412,2023-10-15,6,6,afternoon,344,6.5,43.5,59,Sun,home,PHI,W 20-14,6.5,covered,43.5,under,0
2023,NYJ,0.412,2023-10-08,5,5,afternoon,367,2.5,42.5,73,Sun,away,DEN,W 31-21,2.5,covered,42.5,over,0
2023,NYJ,0.412,2023-09-17,2,2,afternoon,461,8.5,38.5,90,Sun,away,DAL,L 10-30,8.5,did not cover,38.5,over,0
2023,NYJ,0.412,2023-12-28,16,17,night,64,7.5,35,47,Thu,away,CLE,L 20-37,7.5,did not cover,35,over,0
2023,NYJ,0.412,2023-11-12,9,10,night,239,-1.5,35.5,71,Sun,away,LVR,L 12-16,-1.5,did not cover,35.5,under,0
2023,NYJ,0.412,2023-11-06,8,9,night,253,3,41,48,Mon,home,LAC,L 6-27,3,did not cover,41,under,0
2023,NYJ,0.412,2023-10-01,4,4,night,394,9.5,41.5,69,Sun,home,KAN,L 20-23,9.5,covered,41.5,over,0
2023,NYJ,0.412,2023-09-11,1,1,night,474,2.5,45.5,72,Mon,home,BUF,W 22-16 (OT),2.5,covered,45.5,under,0
2022,ATL,0.412,2023-01-08,17,18,early,2,-4,40.5,57,Sun,home,TAM,W 30-17,-4,covered,40.5,over,0
2022,ATL,0.412,2023-01-01,16,17,early,31,-6,41,66,Sun,home,ARI,W 20-19,-6,did not cover,41,under,0
2022,ATL,0.412,2022-12-24,15,16,early,70,6.5,34.5,17,Sat,away,BAL,L 9-17,6.5,did not cover,34.5,under,0
2022,ATL,0.412,2022-12-18,14,15,early,7,4,43.5,49,Sun,away,NOR,L 18-21,4,covered,43.5,under,1
2022,ATL,0.412,2022-12-04,13,13,early,149,-1,43,52,Sun,home,PIT,L 16-19,-1,did not cover,43,under,0
2022,ATL,0.412,2022-11-27,12,12,early,175,4,40.5,46,Sun,away,WAS,L 13-19,4,did not cover,40.5,under,0
2022,ATL,0.412,2022-11-20,11,11,early,203,-2.5,49,41,Sun,home,CHI,W 27-24,-2.5,covered,49,over,0
2022,ATL,0.412,2022-11-06,9,9,early,249,3,49.5,78,Sun,home,LAC,L 17-20,3,push,49.5,under,0
2022,ATL,0.412,2022-10-30,8,8,early,273,-4,41,72,Sun,home,CAR,W 37-34 (OT),-4,did not cover,41,over,0
2022,ATL,0.412,2022-10-23,7,7,early,297,6.5,47,73,Sun,away,CIN,L 17-35,6.5,did not cover,47,over,0
2022,ATL,0.412,2022-10-16,6,6,early,317,4.5,45,77,Sun,home,SFO,W 28-14,4.5,covered,45,under,0
2022,ATL,0.412,2022-10-09,5,5,early,343,10,46.5,83,Sun,away,TAM,L 15-21,10,covered,46.5,under,0
2022,ATL,0.412,2022-10-02,4,4,early,375,1,47.5,68,Sun,home,CLE,W 23-20,1,covered,47.5,under,0
2022,ATL,0.412,2022-09-11,1,1,early,463,5.5,43.5,80,Sun,home,NOR,L 26-27,5.5,covered,43.5,over,0
2022,ATL,0.412,2022-09-25,3,3,afternoon,407,1,42,67,Sun,away,SEA,W 27-23,1,covered,42,over,0
2022,ATL,0.412,2022-09-18,2,2,afternoon,441,10,46.5,74,Sun,away,LAR,L 27-31,10,covered,46.5,over,0
2022,ATL,0.412,2022-11-10,10,10,night,245,-2.5,41.5,61,Thu,away,CAR,L 15-25,-2.5,did not cover,41.5,under,0
2022,CAR,0.412,2023-01-08,17,18,early,4,3.5,41.5,62,Sun,away,NOR,W 10-7,3.5,covered,41.5,under,0
2022,CAR,0.412,2023-01-01,16,17,early,34,3.5,40.5,75,Sun,away,TAM,L 24-30,3.5,did not cover,40.5,over,0
2022,CAR,0.412,2022-12-24,15,16,early,76,2.5,43.5,20,Sat,home,DET,W 37-23,2.5,covered,43.5,over,0
2022,CAR,0.412,2022-12-18,14,15,early,96,-2.5,37.5,47,Sun,home,PIT,L 16-24,-2.5,did not cover,37.5,over,0
2022,CAR,0.412,2022-11-27,12,12,early,179,1,36,66,Sun,home,DEN,W 23-10,1,covered,36,under,0
2022,CAR,0.412,2022-11-20,11,11,early,205,13,41.5,36,Sun,away,BAL,L 3-13,13,covered,41.5,under,0
2022,CAR,0.412,2022-11-06,9,9,early,251,7,42.5,68,Sun,away,CIN,L 21-42,7,did not cover,42.5,over,0
2022,CAR,0.412,2022-10-30,8,8,early,274,4,41,72,Sun,away,ATL,L 34-37 (OT),4,covered,41,over,0
2022,CAR,0.412,2022-10-23,7,7,early,298,13,39.5,67,Sun,home,TAM,W 21-3,13,covered,39.5,under,0
2022,CAR,0.412,2022-09-25,3,3,early,409,2.5,41,68,Sun,home,NOR,W 22-14,2.5,covered,41,under,0
2022,CAR,0.412,2022-09-18,2,2,early,442,2,43.5,73,Sun,away,NYG,L 16-19,2,did not cover,43.5,under,0
2022,CAR,0.412,2022-09-11,1,1,early,464,-1.5,42,80,Sun,home,CLE,L 24-26,-1.5,did not cover,42,over,0
2022,CAR,0.412,2022-12-11,13,14,afternoon,10,4,44.5,45,Sun,away,SEA,W 30-24,4,covered,44.5,over,1
2022,CAR,0.412,2022-10-16,6,6,afternoon,318,10,41.5,72,Sun,away,LAR,L 10-24,10,did not cover,41.5,under,0
2022,CAR,0.412,2022-10-09,5,5,afternoon,345,6.5,39.5,68,Sun,home,SFO,L 15-37,6.5,did not cover,39.5,over,0
2022,CAR,0.412,2022-10-02,4,4,afternoon,377,-1,43.5,66,Sun,home,ARI,L 16-26,-1,did not cover,43.5,under,0
2022,CAR,0.412,2022-11-10,10,10,night,246,2.5,41.5,61,Thu,home,ATL,W 25-15,2.5,covered,41.5,under,0
2022,CLE,0.412,2023-01-08,17,18,early,12,2.5,40,36,Sun,away,PIT,L 14-28,2.5,did not cover,40,over,0
2022,CLE,0.412,2023-01-01,16,17,early,38,2,40.5,59,Sun,away,WAS,W 24-10,2,covered,40.5,under,0
2022,CLE,0.412,2022-12-24,15,16,early,84,-3,32,6,Sat,home,NOR,L 10-17,-3,did not cover,32,under,0
2022,CLE,0.412,2022-12-11,13,14,early,127,5.5,46.5,47,Sun,away,CIN,L 10-23,5.5,did not cover,46.5,under,0
2022,CLE,0.412,2022-12-04,12,13,early,158,-8,46.5,37,Sun,away,HOU,W 27-14,-8,covered,46.5,under,0
2022,CLE,0.412,2022-11-27,11,12,early,183,3,42,56,Sun,home,TAM,W 23-17 (OT),3,covered,42,under,0
2022,CLE,0.412,2022-11-20,10,11,early,207,7.5,50,24,Sun,away,BUF,L 23-31,7.5,did not cover,50,over,0
2022,CLE,0.412,2022-11-13,9,10,early,23,3.5,49.5,85,Sun,away,MIA,L 17-39,3.5,did not cover,49.5,over,1
2022,CLE,0.412,2022-10-23,7,7,early,300,6.5,45.5,64,Sun,away,BAL,L 20-23,6.5,covered,45.5,under,0
2022,CLE,0.412,2022-10-16,6,6,early,320,-2.5,43,62,Sun,home,NWE,L 15-38,-2.5,did not cover,43,over,0
2022,CLE,0.412,2022-10-09,5,5,early,348,1,47,59,Sun,home,LAC,L 28-30,1,did not cover,47,over,0
2022,CLE,0.412,2022-10-02,4,4,early,379,-1,47.5,68,Sun,away,ATL,L 20-23,-1,did not cover,47.5,under,0
2022,CLE,0.412,2022-09-18,2,2,early,444,-6.5,39.5,80,Sun,home,NYJ,L 30-31,-6.5,did not cover,39.5,over,0
2022,CLE,0.412,2022-09-11,1,1,early,467,1.5,42,80,Sun,away,CAR,W 26-24,1.5,covered,42,over,0
2022,CLE,0.412,2022-12-17,14,15,afternoon,115,-3,38,34,Sat,home,BAL,W 13-3,-3,covered,38,under,0
2022,CLE,0.412,2022-10-31,8,8,night,272,3,45,66,Mon,home,CIN,W 32-13,3,covered,45,push,0
2022,CLE,0.412,2022-09-22,3,3,night,435,-4.5,38.5,60,Thu,home,PIT,W 29-17,-4.5,covered,38.5,over,0
2022,NOR,0.412,2023-01-08,17,18,early,3,-3.5,41.5,62,Sun,home,CAR,L 7-10,-3.5,did not cover,41.5,under,0
2022,NOR,0.412,2023-01-01,16,17,early,33,5.5,41.5,54,Sun,away,PHI,W 20-10,5.5,covered,41.5,under,0
2022,NOR,0.412,2022-12-24,15,16,early,81,3,32,6,Sat,away,CLE,W 17-10,3,covered,32,under,0
2022,NOR,0.412,2022-12-18,14,15,early,6,-4,43.5,49,Sun,home,ATL,W 21-18,-4,did not cover,43.5,under,1
2022,NOR,0.412,2022-11-20,11,11,early,215,-2.5,39,48,Sun,home,LAR,W 27-20,-2.5,covered,39,over,0
2022,NOR,0.412,2022-11-13,10,10,early,238,-1,40,37,Sun,away,PIT,L 10-20,-1,did not cover,40,under,0
2022,NOR,0.412,2022-10-30,8,8,early,283,1.5,49.5,68,Sun,home,LVR,W 24-0,1.5,covered,49.5,under,0
2022,NOR,0.412,2022-10-16,6,6,early,328,3,43,77,Sun,home,CIN,L 26-30,3,did not cover,43,over,0
2022,NOR,0.412,2022-10-09,5,5,early,357,-5,45,71,Sun,home,SEA,W 39-32,-5,covered,45,over,0
2022,NOR,0.412,2022-10-02,4,4,early,390,3.5,42,64,Sun,home,MIN,L 25-28,3.5,covered,42,over,0
2022,NOR,0.412,2022-09-25,3,3,early,422,-2.5,41,68,Sun,away,CAR,L 14-22,-2.5,did not cover,41,under,0
2022,NOR,0.412,2022-09-18,2,2,early,451,2.5,44,85,Sun,home,TAM,L 10-20,2.5,did not cover,44,under,0
2022,NOR,0.412,2022-09-11,1,1,early,478,-5.5,43.5,80,Sun,away,ATL,W 27-26,-5.5,did not cover,43.5,over,0
2022,NOR,0.412,2022-11-27,12,12,afternoon,187,9,43,59,Sun,away,SFO,L 0-13,9,did not cover,43,under,0
2022,NOR,0.412,2022-12-05,13,13,night,144,3,41,69,Mon,away,TAM,L 16-17,3,covered,41,under,0
2022,NOR,0.412,2022-11-07,9,9,night,247,1.5,46.5,76,Mon,home,BAL,L 13-27,1.5,did not cover,46.5,under,0
2022,NOR,0.412,2022-10-20,7,7,night,314,2.5,44,89,Thu,away,ARI,L 34-42,2.5,did not cover,44,over,0
2022,NYJ,0.412,2023-01-08,17,18,early,5,3.5,37,75,Sun,away,MIA,L 6-11,3.5,did not cover,37,under,0
2022,NYJ,0.412,2022-12-18,14,15,early,99,-1,43.5,38,Sun,home,DET,L 17-20,-1,did not cover,43.5,under,0
2022,NYJ,0.412,2022-12-11,13,14,early,128,10,43,36,Sun,away,BUF,L 12-20,10,covered,43,under,0
2022,NYJ,0.412,2022-12-04,12,13,early,147,3,44.5,37,Sun,away,MIN,L 22-27,3,did not cover,44.5,over,0
2022,NYJ,0.412,2022-11-27,11,12,early,184,-7,38.5,50,Sun,home,CHI,W 31-10,-7,covered,38.5,over,0
2022,NYJ,0.412,2022-11-20,10,11,early,17,3.5,38,42,Sun,away,NWE,L 3-10,3.5,did not cover,38,under,1
2022,NYJ,0.412,2022-11-06,9,9,early,262,11,46,69,Sun,home,BUF,W 20-17,11,covered,46,under,0
2022,NYJ,0.412,2022-10-30,8,8,early,286,2.5,40,59,Sun,home,NWE,L 17-22,2.5,did not cover,40,under,0
2022,NYJ,0.412,2022-10-16,6,6,early,331,7.5,45,49,Sun,away,GNB,W 27-10,7.5,covered,45,under,0
2022,NYJ,0.412,2022-10-09,5,5,early,360,3.5,45,63,Sun,home,MIA,W 40-17,3.5,covered,45,over,0
2022,NYJ,0.412,2022-10-02,4,4,early,393,3.5,41.5,57,Sun,away,PIT,W 24-20,3.5,covered,41.5,over,0
2022,NYJ,0.412,2022-09-25,3,3,early,424,6,45,66,Sun,home,CIN,L 12-27,6,did not cover,45,under,0
2022,NYJ,0.412,2022-09-18,2,2,early,454,6.5,39.5,80,Sun,away,CLE,W 31-30,6.5,covered,39.5,over,0
2022,NYJ,0.412,2022-09-11,1,1,early,481,6.5,44,73,Sun,home,BAL,L 9-24,6.5,did not cover,44,under,0
2022,NYJ,0.412,2023-01-01,16,17,afternoon,47,-1.5,42.5,45,Sun,away,SEA,L 6-23,-1.5,did not cover,42.5,under,0
2022,NYJ,0.412,2022-12-22,15,16,night,92,-2,37,43,Thu,home,JAX,L 3-19,-2,did not cover,37,under,0
2022,TEN,0.412,2022-12-24,15,16,early,69,-3,35.5,22,Sat,home,HOU,L 14-19,-3,did not cover,35.5,under,0
2022,TEN,0.412,2022-12-11,13,14,early,136,-3.5,41,54,Sun,home,JAX,L 22-36,-3.5,did not cover,41,over,0
2022,TEN,0.412,2022-12-04,12,13,early,157,4,44,60,Sun,away,PHI,L 10-35,4,did not cover,44,over,0
2022,TEN,0.412,2022-11-27,11,12,early,186,1.5,43,56,Sun,home,CIN,L 16-20,1.5,did not cover,43,under,0
2022,TEN,0.412,2022-11-13,9,10,early,239,-2.5,39,36,Sun,home,DEN,W 17-10,-2.5,covered,39,under,0
2022,TEN,0.412,2022-10-23,6,7,early,33,-2.5,41.5,74,Sun,home,IND,W 19-10,-2.5,covered,41.5,under,1
2022,TEN,0.412,2022-10-09,5,5,early,361,-2,43,61,Sun,away,WAS,W 21-17,-2,covered,43,under,0
2022,TEN,0.412,2022-10-02,4,4,early,394,3.5,43,62,Sun,away,IND,W 24-17,3.5,covered,43,under,0
2022,TEN,0.412,2022-09-25,3,3,early,425,2,45.5,77,Sun,home,LVR,W 24-22,2,covered,45.5,over,0
2022,TEN,0.412,2022-12-18,14,15,afternoon,98,3,46.5,66,Sun,away,LAC,L 14-17,3,push,46.5,under,0
2022,TEN,0.412,2022-10-30,7,8,afternoon,287,-3.5,39,72,Sun,away,HOU,W 17-10,-3.5,covered,39,under,0
2022,TEN,0.412,2022-09-11,1,1,afternoon,482,-5,44,75,Sun,home,NYG,L 20-21,-5,did not cover,44,under,0
2022,TEN,0.412,2023-01-07,17,18,night,28,6.5,40,56,Sat,away,JAX,L 16-20,6.5,covered,40,under,0
